,Correction,Forward,Successor,init,Lookup Messages,Broadcast Messages
0,122,61,0,58,183,15
1,39,57,46,58,142,15
2,15,57,126,58,198,15
3,130,56,108,73,294,15
4,108,57,0,58,165,15
5,7,57,38,58,102,15
6,0,40,78,58,118,15
7,55,57,94,58,206,15
8,3,46,176,58,225,15
9,4,57,32,58,93,15
10,2,55,42,58,99,15
11,27,59,0,58,86,15
12,0,40,18,58,58,15
13,9,61,80,58,150,15
14,69,61,0,58,130,15
15,88,57,105,58,250,15
