,Correction,Forward,Successor,init,Lookup Messages,Broadcast Messages
0,33,41,0,40,74,7
1,6,39,32,40,77,7
2,3,39,94,40,136,7
3,33,38,48,47,119,7
4,24,39,0,40,63,7
5,2,39,55,40,96,7
6,0,36,30,40,66,7
7,12,39,68,40,119,7
